日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,月
2026-05-22,2489,瑞軒,光電業,進榜,觸發,50.09,93.0,3.0,0,-1.4,1.5,-37.9,-2.8,2026-05
2026-05-22,2489,瑞軒,光電業,觸發,進榜即觸發,50.09,93.0,3.0,0,-1.4,1.5,-37.9,-2.8,2026-05
2026-05-22,8289,泰藝,電子零組件業,進榜,觸發,66.66,92.0,5.0,0,0.8,1.5,-30.6,-2.8,2026-05
2026-05-22,8289,泰藝,電子零組件業,觸發,進榜即觸發,66.66,92.0,5.0,0,0.8,1.5,-30.6,-2.8,2026-05
2026-05-22,2455,全新,通信網路業,進榜,觸發,422.13,88.0,3.0,0,-3.6,1.5,-1.1,-2.8,2026-05
2026-05-22,2455,全新,通信網路業,觸發,進榜即觸發,422.13,88.0,3.0,0,-3.6,1.5,-1.1,-2.8,2026-05
2026-05-22,3221,台嘉碩,通信網路業,進榜,觸發,56.12,86.0,2.0,0,4.8,1.5,-17.1,-2.8,2026-05
2026-05-22,3221,台嘉碩,通信網路業,觸發,進榜即觸發,56.12,86.0,2.0,0,4.8,1.5,-17.1,-2.8,2026-05
2026-05-22,2484,希華,電子工業,進榜,觸發,48.85,82.0,4.0,0,35.7,1.5,45.8,-2.8,2026-05
2026-05-22,2484,希華,電子工業,觸發,進榜即觸發,48.85,82.0,4.0,0,35.7,1.5,45.8,-2.8,2026-05
2026-05-22,6174,安碁,電子零組件業,進榜,觸發,46.43,79.0,1.0,0,9.1,1.5,-8.5,-2.8,2026-05
2026-05-22,6174,安碁,電子零組件業,觸發,進榜即觸發,46.43,79.0,1.0,0,9.1,1.5,-8.5,-2.8,2026-05
2026-05-22,3042,晶技,電子工業,進榜,觸發,172.53,78.0,1.0,0,14.8,1.5,3.5,-2.8,2026-05
2026-05-22,3042,晶技,電子工業,觸發,進榜即觸發,172.53,78.0,1.0,0,14.8,1.5,3.5,-2.8,2026-05
2026-05-22,4908,前鼎,通信網路業,進榜,準備,265.25,96.0,3.0,0,-24.7,1.5,-43.8,-2.8,2026-05
2026-05-22,4919,新唐,半導體業,進榜,準備,199.5,96.0,1.0,0,8.3,1.5,-40.9,-2.8,2026-05
2026-05-22,6274,台燿,電子零組件業,進榜,準備,1455.0,95.0,3.0,0,30.6,1.5,6.2,-2.8,2026-05
2026-05-22,6291,沛亨,半導體業,進榜,準備,541.0,95.0,3.0,0,9.2,1.5,-30.8,-2.8,2026-05
2026-05-22,6278,台表科,光電業,進榜,準備,238.19,86.0,1.0,0,-15.9,1.5,-27.8,-2.8,2026-05
2026-05-22,6166,凌華,電腦及週邊設備業,進榜,準備,125.88,81.0,2.0,0,24.4,1.5,-2.7,-2.8,2026-05
2026-05-22,4760,勤凱,其他電子類,進榜,準備,334.34,80.0,3.0,0,12.0,1.5,-27.9,-2.8,2026-05
2026-05-22,4951,精拓科,半導體業,進榜,準備,134.73,77.0,3.0,0,-24.3,1.5,-42.9,-2.8,2026-05
2026-05-22,6706,惠特,光電業,進榜,準備,185.0,77.0,1.0,0,-8.1,1.5,-35.9,-2.8,2026-05
2026-05-22,3450,聯鈞,其他電子業,進榜,準備,458.58,73.0,3.0,0,21.5,1.5,26.3,-2.8,2026-05
2026-05-22,6196,帆宣,其他電子業,進榜,準備,436.73,73.0,3.0,0,27.1,1.5,15.2,-2.8,2026-05
2026-05-22,3490,單井,光電業,進榜,準備,42.81,72.0,1.0,0,-23.2,1.5,4.0,-2.8,2026-05
2026-05-22,8096,擎亞,電子通路業,觸發,,118.5,76.0,,4,32.9,1.5,-7.2,-2.8,2026-05
2026-05-22,1582,信錦,電子工業,移出,掉出掃描母體,113.66,70.0,,1,,,,,2026-05
2026-05-22,3663,鑫科,其他電子類,移出,掉出掃描母體,83.7,70.0,,1,,,,,2026-05
2026-05-22,6715,嘉基,電子工業,移出,離高點太遠,454.3,98.0,,11,,,,,2026-05
2026-05-25,5386,青雲,電腦及週邊設備業,進榜,觸發,362.56,99.0,3.0,0,-8.1,0.4,-36.4,-3.3,2026-05
2026-05-25,5386,青雲,電腦及週邊設備業,觸發,進榜即觸發,362.56,99.0,3.0,0,-8.1,0.4,-36.4,-3.3,2026-05
2026-05-25,8064,東捷,光電業,進榜,觸發,144.44,94.0,1.0,0,7.2,0.4,-31.3,-3.3,2026-05
2026-05-25,8064,東捷,光電業,觸發,進榜即觸發,144.44,94.0,1.0,0,7.2,0.4,-31.3,-3.3,2026-05
2026-05-25,2454,聯發科,半導體業,進榜,觸發,4219.79,92.0,3.0,0,6.8,0.4,-8.9,-3.3,2026-05
2026-05-25,2454,聯發科,半導體業,觸發,進榜即觸發,4219.79,92.0,3.0,0,6.8,0.4,-8.9,-3.3,2026-05
2026-05-25,1597,直得,電機機械,進榜,觸發,199.96,88.0,2.0,0,-23.4,0.4,-32.8,-3.3,2026-05
2026-05-25,1597,直得,電機機械,觸發,進榜即觸發,199.96,88.0,2.0,0,-23.4,0.4,-32.8,-3.3,2026-05
2026-05-25,3532,台勝科,半導體業,進榜,觸發,272.41,86.0,4.0,0,36.6,0.4,30.9,-3.3,2026-05
2026-05-25,3532,台勝科,半導體業,觸發,進榜即觸發,272.41,86.0,4.0,0,36.6,0.4,30.9,-3.3,2026-05
2026-05-25,4927,泰鼎-KY,電子工業,進榜,觸發,61.9,86.0,4.0,0,-21.0,0.4,-47.9,-3.3,2026-05
2026-05-25,4927,泰鼎-KY,電子工業,觸發,進榜即觸發,61.9,86.0,4.0,0,-21.0,0.4,-47.9,-3.3,2026-05
2026-05-25,6182,合晶,半導體業,進榜,觸發,76.8,85.0,4.0,0,49.1,0.4,43.2,-3.3,2026-05
2026-05-25,6182,合晶,半導體業,觸發,進榜即觸發,76.8,85.0,4.0,0,49.1,0.4,43.2,-3.3,2026-05
2026-05-25,6405,悅城,光電業,進榜,觸發,69.0,85.0,1.0,0,-1.7,0.4,-44.6,-3.3,2026-05
2026-05-25,6405,悅城,光電業,觸發,進榜即觸發,69.0,85.0,1.0,0,-1.7,0.4,-44.6,-3.3,2026-05
2026-05-25,3711,日月光投控,半導體業,進榜,觸發,611.42,84.0,3.0,0,7.3,0.4,-3.8,-3.3,2026-05
2026-05-25,3711,日月光投控,半導體業,觸發,進榜即觸發,611.42,84.0,3.0,0,7.3,0.4,-3.8,-3.3,2026-05
2026-05-25,8261,富鼎,半導體業,進榜,觸發,173.47,73.0,3.0,0,47.7,0.4,5.8,-3.3,2026-05
2026-05-25,8261,富鼎,半導體業,觸發,進榜即觸發,173.47,73.0,3.0,0,47.7,0.4,5.8,-3.3,2026-05
2026-05-25,2305,全友,電子工業,進榜,觸發,20.65,72.0,2.0,0,79.7,0.4,29.8,-3.3,2026-05
2026-05-25,2305,全友,電子工業,觸發,進榜即觸發,20.65,72.0,2.0,0,79.7,0.4,29.8,-3.3,2026-05
2026-05-25,2233,宇隆,汽車工業,進榜,觸發,373.27,71.0,3.0,0,-25.6,0.4,-49.5,-3.3,2026-05
2026-05-25,2233,宇隆,汽車工業,觸發,進榜即觸發,373.27,71.0,3.0,0,-25.6,0.4,-49.5,-3.3,2026-05
2026-05-25,6658,聯策,其他電子業,進榜,準備,210.65,96.0,2.0,0,-11.0,0.4,-25.7,-3.3,2026-05
2026-05-25,6451,訊芯-KY,半導體業,進榜,準備,575.71,95.0,3.0,0,3.5,0.4,-28.1,-3.3,2026-05
2026-05-25,2467,志聖,電子工業,進榜,準備,656.77,93.0,2.0,0,-11.7,0.4,-16.7,-3.3,2026-05
2026-05-25,6197,佳必琪,電子零組件業,進榜,準備,268.55,73.0,3.0,0,27.7,0.4,12.1,-3.3,2026-05
2026-05-25,3444,利機,電子通路業,進榜,準備,103.53,71.0,2.0,0,-13.4,0.4,-26.4,-3.3,2026-05
2026-05-25,4908,前鼎,通信網路業,觸發,,291.58,96.0,,3,-27.9,0.4,-48.0,-3.3,2026-05
2026-05-25,4919,新唐,半導體業,觸發,,219.0,96.0,,3,-11.2,0.4,-46.8,-3.3,2026-05
2026-05-25,3033,威健,電子工業,移出,掉出掃描母體,51.74,72.0,,6,,,,,2026-05
2026-05-25,3088,艾訊,電腦及週邊設備業,移出,掉出掃描母體,139.18,71.0,,5,,,,,2026-05
2026-05-25,3490,單井,光電業,移出,掉出掃描母體,42.81,72.0,,3,,,,,2026-05
2026-05-26,2472,立隆電,電子工業,進榜,觸發,302.41,91.0,4.0,0,17.6,0.7,-26.1,-2.7,2026-05
2026-05-26,2472,立隆電,電子工業,觸發,進榜即觸發,302.41,91.0,4.0,0,17.6,0.7,-26.1,-2.7,2026-05
2026-05-26,6488,環球晶,半導體業,進榜,觸發,862.66,79.0,2.0,0,11.4,0.7,15.1,-2.7,2026-05
2026-05-26,6488,環球晶,半導體業,觸發,進榜即觸發,862.66,79.0,2.0,0,11.4,0.7,15.1,-2.7,2026-05
2026-05-26,6821,聯寶,電子零組件業,進榜,觸發,69.4,75.0,2.0,0,-8.9,0.7,-40.2,-2.7,2026-05
2026-05-26,6821,聯寶,電子零組件業,觸發,進榜即觸發,69.4,75.0,2.0,0,-8.9,0.7,-40.2,-2.7,2026-05
2026-05-26,6271,同欣電,半導體業,進榜,觸發,257.24,73.0,3.0,0,-2.2,0.7,-23.8,-2.7,2026-05
2026-05-26,6271,同欣電,半導體業,觸發,進榜即觸發,257.24,73.0,3.0,0,-2.2,0.7,-23.8,-2.7,2026-05
2026-05-26,6127,九豪,電子零組件業,進榜,觸發,57.2,71.0,4.0,0,48.8,0.7,-14.4,-2.7,2026-05
2026-05-26,6127,九豪,電子零組件業,觸發,進榜即觸發,57.2,71.0,4.0,0,48.8,0.7,-14.4,-2.7,2026-05
2026-05-26,6426,統新,通信網路業,進榜,準備,288.5,93.0,3.0,0,-26.7,0.7,-13.3,-2.7,2026-05
2026-05-26,7769,鴻勁,半導體業,進榜,準備,7800.79,89.0,2.0,0,-14.5,0.7,-17.3,-2.7,2026-05
2026-05-26,2308,台達電,電子工業,進榜,準備,2337.78,81.0,2.0,0,-14.4,0.7,-25.4,-2.7,2026-05
2026-05-26,2351,順德,電子工業,觸發,,214.58,86.0,,18,0.7,0.7,-14.5,-2.7,2026-05
2026-05-26,6658,聯策,其他電子業,觸發,,231.51,97.0,,1,-18.8,0.7,-29.2,-2.7,2026-05
2026-05-26,6706,惠特,光電業,觸發,,197.0,80.0,,4,-18.8,0.7,-40.6,-2.7,2026-05
2026-05-26,6155,鈞寶,電子零組件業,移出,掉出掃描母體,60.64,71.0,,5,,,,,2026-05
2026-05-26,2305,全友,電子工業,移出,掉出掃描母體,20.65,72.0,,1,,,,,2026-05
2026-05-26,2233,宇隆,汽車工業,移出,掉出掃描母體,373.27,71.0,,1,,,,,2026-05
2026-05-27,6141,柏承,電子工業,進榜,觸發,39.3,95.0,3.0,0,7.6,0.9,15.5,-2.2,2026-05
2026-05-27,6141,柏承,電子工業,觸發,進榜即觸發,39.3,95.0,3.0,0,7.6,0.9,15.5,-2.2,2026-05
2026-05-27,3131,弘塑,其他電子類,進榜,觸發,3363.1,84.0,3.0,0,4.2,0.9,-31.3,-2.2,2026-05
2026-05-27,3131,弘塑,其他電子類,觸發,進榜即觸發,3363.1,84.0,3.0,0,4.2,0.9,-31.3,-2.2,2026-05
2026-05-27,5864,致和證,金融業,進榜,觸發,34.4,79.0,3.0,0,22.9,0.9,-0.3,-2.2,2026-05
2026-05-27,5864,致和證,金融業,觸發,進榜即觸發,34.4,79.0,3.0,0,22.9,0.9,-0.3,-2.2,2026-05
2026-05-27,2344,華邦電,半導體業,進榜,觸發,155.0,77.0,4.0,0,41.6,0.9,16.8,-2.2,2026-05
2026-05-27,2344,華邦電,半導體業,觸發,進榜即觸發,155.0,77.0,4.0,0,41.6,0.9,16.8,-2.2,2026-05
2026-05-27,2305,全友,電子工業,進榜,觸發,22.85,75.0,2.0,0,65.4,0.9,13.8,-2.2,2026-05
2026-05-27,2305,全友,電子工業,觸發,進榜即觸發,22.85,75.0,2.0,0,65.4,0.9,13.8,-2.2,2026-05
2026-05-27,6432,今展科,電子零組件業,進榜,觸發,64.29,75.0,3.0,0,26.2,0.9,2.8,-2.2,2026-05
2026-05-27,6432,今展科,電子零組件業,觸發,進榜即觸發,64.29,75.0,3.0,0,26.2,0.9,2.8,-2.2,2026-05
2026-05-27,6016,康和證,金融業,進榜,觸發,23.58,74.0,1.0,0,6.2,0.9,-16.9,-2.2,2026-05
2026-05-27,6016,康和證,金融業,觸發,進榜即觸發,23.58,74.0,1.0,0,6.2,0.9,-16.9,-2.2,2026-05
2026-05-27,2360,致茂,其他電子業,進榜,準備,2602.98,91.0,3.0,0,-16.1,0.9,-19.3,-2.2,2026-05
2026-05-27,2070,精湛,電機機械,進榜,準備,81.8,80.0,2.0,0,-22.9,0.9,-16.5,-2.2,2026-05
2026-05-27,6116,彩晶,電子工業,進榜,準備,14.5,71.0,2.0,0,34.5,0.9,-4.8,-2.2,2026-05
2026-05-27,6291,沛亨,半導體業,觸發,,645.0,95.0,,5,-7.9,0.9,-39.8,-2.2,2026-05
2026-05-27,3444,利機,電子通路業,觸發,,114.76,77.0,,2,-20.5,0.9,-30.5,-2.2,2026-05
2026-05-27,2355,敬鵬,電子工業,移出,掉出掃描母體,63.57,70.0,,8,,,,,2026-05
2026-05-27,3048,益登,電子通路業,移出,掉出掃描母體,71.87,75.0,,7,,,,,2026-05
2026-05-27,3581,博磊,半導體業,移出,離高點太遠,250.87,98.0,,5,,,,,2026-05
2026-05-27,4951,精拓科,半導體業,移出,掉出掃描母體,129.44,71.0,,5,,,,,2026-05
2026-05-27,4908,前鼎,通信網路業,移出,離高點太遠,257.8,94.0,,5,,,,,2026-05
2026-05-27,6271,同欣電,半導體業,移出,掉出掃描母體,257.24,73.0,,1,,,,,2026-05
