日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月,來源
2016-06-29,5347,世界,半導體業,進榜,準備,33.07,76.0,3.0,0,,10.2,3.3,15.3,4.8,6.8,2.6,,,33.4,1.2,9.0,3.0,13.9,4.5,5.5,2.2,,,2016-06,2016
2016-06-29,2345,智邦,通信網路業,移出,晚期未觸發,32.35,84.0,,25,,,,,,,,,,,,,,,,,,,,2016-06,2016
2016-06-29,1532,勤美,電機機械,進榜,準備,21.89,91.0,2.0,0,,-9.1,3.3,-12.0,4.8,-10.2,2.6,,,21.9,0.3,-9.3,3.0,-12.2,4.5,-10.4,2.2,,,2016-06,2016
2016-06-29,8432,東生華,生技醫療業,進榜,準備,71.65,89.0,3.0,0,,-11.2,3.3,-18.6,4.8,-28.2,2.6,,,69.9,-2.4,-9.0,3.0,-16.6,4.5,-26.4,2.2,,,2016-06,2016
2016-06-30,1541,錩泰,電機機械,進榜,準備,43.79,94.0,2.0,0,,-6.5,2.7,-11.6,4.1,-14.6,1.7,,,43.8,0.0,-6.5,2.6,-11.6,3.7,-14.6,1.3,,,2016-06,2016
2016-06-30,3535,晶彩科,光電業,進榜,準備,13.5,93.0,2.0,0,,16.6,2.7,-0.3,4.1,15.9,1.7,,,14.1,4.3,11.8,2.6,-4.5,3.7,11.1,1.3,,,2016-06,2016
2016-06-30,8464,億豐,其他,進榜,準備,202.05,81.0,2.0,0,,16.8,2.7,40.3,4.1,11.9,1.7,,,202.7,0.3,16.4,2.6,39.9,3.7,11.5,1.3,,,2016-06,2016
2016-06-30,1733,五鼎,化學生技醫療,進榜,準備,33.87,74.0,2.0,0,,-8.6,2.7,-15.5,4.1,-21.0,1.7,,,34.2,1.0,-9.4,2.6,-16.3,3.7,-21.7,1.3,,,2016-06,2016
2016-06-30,2105,正新,橡膠工業,進榜,準備,43.95,74.0,1.0,0,,3.0,2.7,3.6,4.1,-8.4,1.7,,,44.1,0.3,2.7,2.6,3.3,3.7,-8.7,1.3,,,2016-06,2016
2016-06-30,2404,漢唐,其他電子業,進榜,準備,29.79,70.0,3.0,0,,-0.7,2.7,0.7,4.1,1.7,1.7,,,30.0,0.6,-1.3,2.6,0.1,3.7,1.0,1.3,,,2016-06,2016
2016-06-30,3702,大聯大,電子工業,進榜,準備,21.57,70.0,1.0,0,,8.4,2.7,6.1,4.1,7.0,1.7,,,21.7,0.7,7.7,2.6,5.4,3.7,6.3,1.3,,,2016-06,2016
2016-06-30,1909,榮成,造紙工業,觸發,等待後觸發,11.01,92.0,1.0,16,9.94,5.8,2.7,2.9,4.1,6.0,1.7,,,11.0,0.3,5.5,2.6,2.6,3.7,5.6,1.3,,,2016-06,2016
2016-06-30,5347,世界,半導體業,觸發,等待後觸發,33.7,78.0,3.0,1,33.67,9.5,2.7,12.7,4.1,0.9,1.7,,,34.1,1.1,8.2,2.6,11.4,3.7,-0.2,1.3,,,2016-06,2016
2016-06-30,2464,盟立,其他電子業,移出,掉出掃描母體,26.41,72.0,,7,,,,,,,,,,,,,,,,,,,,2016-06,2016
2016-06-30,2472,立隆電,電子工業,移出,掉出掃描母體,22.7,71.0,,2,,,,,,,,,,,,,,,,,,,,2016-06,2016
2016-06-30,6446,藥華藥,生技醫療業,移出,掉出掃描母體,158.38,70.0,,26,,,,,,,,,,,,,,,,,,,,2016-06,2016
2016-07-01,1216,統一,食品工業,進榜,準備,41.77,74.0,1.0,0,,1.7,2.8,-3.5,3.9,-17.1,1.2,,,41.6,-0.5,2.2,2.7,-3.1,3.6,-16.7,1.0,,,2016-07,2016
2016-07-01,6213,聯茂,電子工業,觸發,等待後觸發,21.04,89.0,2.0,15,20.58,11.4,2.8,0.8,3.9,5.0,1.2,,,20.8,-1.0,12.5,2.7,1.8,3.6,6.0,1.0,,,2016-07,2016
2016-07-01,1808,潤隆,建材營造,進榜,準備,6.45,82.0,2.0,0,,6.3,2.8,5.5,3.9,4.4,1.2,,,6.4,0.0,6.3,2.7,5.5,3.6,4.4,1.0,,,2016-07,2016
2016-07-01,3702,大聯大,電子工業,移出,掉出掃描母體,21.57,70.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-01,2404,漢唐,其他電子業,移出,掉出掃描母體,29.79,70.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-01,8450,霹靂,文化創意業,進榜,準備,100.22,93.0,3.0,0,,-10.5,2.8,-17.5,3.9,-27.3,1.2,,,100.2,0.0,-10.5,2.7,-17.5,3.6,-27.3,1.0,,,2016-07,2016
2016-07-01,1541,錩泰,電機機械,移出,掉出掃描母體,43.79,94.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-01,3092,鴻碩,電子零組件業,進榜,準備,17.41,100.0,3.0,0,,-2.2,2.8,15.3,3.9,2.4,1.2,,,18.2,4.8,-6.6,2.7,10.1,3.6,-2.3,1.0,,,2016-07,2016
2016-07-01,3036,文曄,電子工業,觸發,進榜即觸發,21.53,70.0,1.0,0,21.53,5.8,2.8,15.3,3.9,13.0,1.2,,,21.7,0.7,5.0,2.7,14.5,3.6,12.2,1.0,,,2016-07,2016
2016-07-01,3036,文曄,電子工業,進榜,觸發,21.53,70.0,1.0,0,,5.8,2.8,15.3,3.9,13.0,1.2,,,21.7,0.7,5.0,2.7,14.5,3.6,12.2,1.0,,,2016-07,2016
2016-07-01,3526,凡甲,電子零組件業,進榜,準備,29.78,98.0,3.0,0,,24.1,2.8,85.7,3.9,76.9,1.2,,,29.8,0.0,24.1,2.7,85.7,3.6,76.9,1.0,,,2016-07,2016
2016-07-01,2330,台積電,半導體業,觸發,進榜即觸發,130.18,71.0,1.0,0,130.18,6.6,2.8,11.7,3.9,7.5,1.2,,,129.8,-0.3,6.9,2.7,12.1,3.6,7.9,1.0,,,2016-07,2016
2016-07-01,2330,台積電,半導體業,進榜,觸發,130.18,71.0,1.0,0,,6.6,2.8,11.7,3.9,7.5,1.2,,,129.8,-0.3,6.9,2.7,12.1,3.6,7.9,1.0,,,2016-07,2016
2016-07-04,2330,台積電,半導體業,移出,掉出掃描母體,130.18,71.0,,3,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-04,2723,美食-KY,觀光事業,移出,掉出掃描母體,172.82,73.0,,12,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-04,1733,五鼎,化學生技醫療,移出,掉出掃描母體,33.74,72.0,,4,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-04,3092,鴻碩,電子零組件業,觸發,等待後觸發,19.13,100.0,3.0,3,17.52,-10.3,2.7,2.8,3.0,-5.8,0.9,,,19.4,1.4,-11.5,2.5,1.4,2.8,-7.1,0.5,,,2016-07,2016
2016-07-04,2351,順德,電子工業,進榜,準備,25.2,74.0,2.0,0,,20.9,2.7,25.9,3.0,21.5,0.9,,,25.4,0.9,19.9,2.5,24.8,2.8,20.5,0.5,,,2016-07,2016
2016-07-04,4107,邦特,生技醫療業,進榜,準備,111.89,77.0,3.0,0,,-7.5,2.7,-2.7,3.0,-28.2,0.9,,,111.6,-0.3,-7.3,2.5,-2.5,2.8,-28.0,0.5,,,2016-07,2016
2016-07-04,3540,曜越,電腦及週邊設備業,進榜,準備,12.56,92.0,3.0,0,,17.6,2.7,3.9,3.0,13.1,0.9,,,12.7,1.2,16.2,2.5,2.7,2.8,11.7,0.5,,,2016-07,2016
2016-07-04,2472,立隆電,電子工業,觸發,進榜即觸發,23.33,74.0,2.0,0,23.33,8.0,2.7,13.0,3.0,7.0,0.9,,,23.3,0.0,8.0,2.5,13.0,2.8,7.0,0.5,,,2016-07,2016
2016-07-04,2472,立隆電,電子工業,進榜,觸發,23.33,74.0,2.0,0,,8.0,2.7,13.0,3.0,7.0,0.9,,,23.3,0.0,8.0,2.5,13.0,2.8,7.0,0.5,,,2016-07,2016
2016-07-05,3036,文曄,電子工業,移出,掉出掃描母體,21.89,72.0,,4,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-05,2105,正新,橡膠工業,移出,掉出掃描母體,43.63,71.0,,5,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-05,3231,緯創,電子工業,進榜,準備,12.17,71.0,2.0,0,,2.6,2.2,9.9,3.0,9.9,0.7,,,12.2,0.0,2.6,2.4,9.9,3.1,9.9,0.9,,,2016-07,2016
2016-07-05,1733,五鼎,化學生技醫療,進榜,準備,33.81,72.0,2.0,0,,-10.9,2.2,-16.7,3.0,-20.6,0.7,,,33.6,-0.6,-10.4,2.4,-16.2,3.1,-20.2,0.9,,,2016-07,2016
2016-07-05,5243,乙盛-KY,電子工業,進榜,準備,26.26,74.0,3.0,0,,6.8,2.2,22.6,3.0,5.5,0.7,,,26.0,-0.8,7.7,2.4,23.6,3.1,6.3,0.9,,,2016-07,2016
2016-07-05,2464,盟立,其他電子業,進榜,準備,27.41,77.0,3.0,0,,-2.4,2.2,4.0,3.0,-11.5,0.7,,,27.3,-0.2,-2.1,2.4,4.3,3.1,-11.3,0.9,,,2016-07,2016
2016-07-05,1216,統一,食品工業,移出,掉出掃描母體,41.51,70.0,,4,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-05,2439,美律,通信網路業,進榜,準備,39.25,79.0,3.0,0,,37.7,2.2,96.6,3.0,71.8,0.7,,,39.8,1.4,35.8,2.4,93.9,3.1,69.5,0.9,,,2016-07,2016
2016-07-05,5349,先豐,電子零組件業,進榜,準備,43.82,88.0,2.0,0,,-13.8,2.2,-23.7,3.0,-31.5,0.7,,,43.7,-0.2,-13.6,2.4,-23.6,3.1,-31.4,0.9,,,2016-07,2016
2016-07-05,6485,點序,半導體業,進榜,準備,47.75,97.0,2.0,0,,-6.0,2.2,-22.4,3.0,-23.1,0.7,,,47.8,0.0,-6.0,2.4,-22.4,3.1,-23.1,0.9,,,2016-07,2016
2016-07-05,1568,倉佑,汽車工業,進榜,準備,19.16,78.0,3.0,0,,-3.3,2.2,55.2,3.0,22.6,0.7,,,19.0,-0.8,-2.5,2.4,56.4,3.1,23.6,0.9,,,2016-07,2016
2016-07-05,6452,康友-KY,生技醫療業,觸發,進榜即觸發,287.16,78.0,2.0,0,287.16,6.7,2.2,4.3,3.0,-3.4,0.7,,,284.0,-1.1,7.9,2.4,5.4,3.1,-2.3,0.9,,,2016-07,2016
2016-07-05,6452,康友-KY,生技醫療業,進榜,觸發,287.16,78.0,2.0,0,,6.7,2.2,4.3,3.0,-3.4,0.7,,,284.0,-1.1,7.9,2.4,5.4,3.1,-2.3,0.9,,,2016-07,2016
2016-07-06,8464,億豐,其他,移出,掉出掃描母體,196.54,82.0,,6,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-06,8432,東生華,生技醫療業,移出,離高點太遠,65.77,73.0,,7,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-06,5243,乙盛-KY,電子工業,移出,掉出掃描母體,26.26,74.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-06,2472,立隆電,電子工業,移出,掉出掃描母體,23.21,74.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-06,8112,至上,電子工業,進榜,準備,6.9,83.0,3.0,0,,10.6,3.3,23.7,4.0,51.1,1.4,,,7.0,2.1,8.3,2.8,21.2,3.4,48.1,1.1,,,2016-07,2016
2016-07-06,3522,御頂,觀光事業,觸發,進榜即觸發,59.21,100.0,2.0,0,59.21,34.3,3.3,20.8,4.0,19.5,1.4,,,59.7,0.8,33.2,2.8,19.8,3.4,18.6,1.1,,,2016-07,2016
2016-07-06,3522,御頂,觀光事業,進榜,觸發,59.21,100.0,2.0,0,,34.3,3.3,20.8,4.0,19.5,1.4,,,59.7,0.8,33.2,2.8,19.8,3.4,18.6,1.1,,,2016-07,2016
2016-07-06,3702,大聯大,電子工業,進榜,準備,21.71,70.0,1.0,0,,9.7,3.3,5.6,4.0,6.7,1.4,,,21.8,0.3,9.4,2.8,5.3,3.4,6.4,1.1,,,2016-07,2016
2016-07-07,3702,大聯大,電子工業,移出,掉出掃描母體,21.71,70.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-07,1733,五鼎,化學生技醫療,移出,掉出掃描母體,32.96,71.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-07,9933,中鼎,其他,進榜,準備,26.98,85.0,1.0,0,,-5.5,3.0,-0.1,3.4,5.9,1.1,,,27.2,0.7,-6.2,2.5,-0.9,3.0,5.2,0.4,,,2016-07,2016
2016-07-07,3163,波若威,通信網路業,進榜,準備,33.29,94.0,2.0,0,,13.1,3.0,1.2,3.4,-7.6,1.1,,,33.9,1.7,11.2,2.5,-0.6,3.0,-9.2,0.4,,,2016-07,2016
2016-07-07,1721,三晃,化學工業,進榜,準備,15.1,90.0,3.0,0,,-9.9,3.0,-9.6,3.4,-13.7,1.1,,,15.1,0.0,-9.9,2.5,-9.6,3.0,-13.7,0.4,,,2016-07,2016
2016-07-07,4141,龍燈-KY,生技醫療業,進榜,準備,39.95,85.0,1.0,0,,3.5,3.0,-6.6,3.4,-21.1,1.1,,,40.3,0.8,2.6,2.5,-7.4,3.0,-21.7,0.4,,,2016-07,2016
2016-07-11,6245,立端,通信網路業,進榜,準備,24.08,75.0,1.0,0,,-8.2,3.0,-3.8,3.2,-7.3,1.3,,,24.5,1.7,-9.7,2.8,-5.4,3.0,-8.8,1.1,,,2016-07,2016
2016-07-11,1568,倉佑,汽車工業,移出,掉出掃描母體,18.42,70.0,,6,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-11,3042,晶技,電子工業,移出,掉出掃描母體,25.01,74.0,,34,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-11,3231,緯創,電子工業,觸發,等待後觸發,12.76,76.0,2.0,6,12.22,0.0,3.0,8.7,3.2,13.7,1.3,,,12.8,0.0,0.0,2.8,8.7,3.0,13.7,1.1,,,2016-07,2016
2016-07-11,2412,中華電,通信網路業,進榜,準備,78.78,72.0,0.0,0,,-0.5,3.0,-3.9,3.2,-13.3,1.3,,,78.8,0.0,-0.5,2.8,-3.9,3.0,-13.3,1.1,,,2016-07,2016
2016-07-11,2360,致茂,其他電子業,進榜,準備,59.18,72.0,2.0,0,,14.4,3.0,13.3,3.2,-1.6,1.3,,,58.7,-0.9,15.4,2.8,14.3,3.0,-0.7,1.1,,,2016-07,2016
2016-07-11,6196,帆宣,其他電子業,進榜,準備,19.37,73.0,3.0,0,,3.3,3.0,-2.2,3.2,1.5,1.3,,,19.4,0.2,3.2,2.8,-2.4,3.0,1.4,1.1,,,2016-07,2016
2016-07-11,2330,台積電,半導體業,進榜,準備,133.31,73.0,1.0,0,,4.7,3.0,10.3,3.2,6.8,1.3,,,134.1,0.6,4.1,2.8,9.6,3.0,6.1,1.1,,,2016-07,2016
2016-07-11,3702,大聯大,電子工業,進榜,準備,22.43,75.0,1.0,0,,6.3,3.0,1.2,3.2,3.7,1.3,,,22.6,0.6,5.6,2.8,0.6,3.0,3.0,1.1,,,2016-07,2016
2016-07-11,6138,茂達,半導體業,進榜,觸發,22.59,79.0,2.0,0,,4.1,3.0,10.2,3.2,19.1,1.3,,,22.3,-1.4,5.6,2.8,11.7,3.0,20.8,1.1,,,2016-07,2016
2016-07-11,1262,綠悅-KY,其他,進榜,準備,136.68,85.0,1.0,0,,-4.8,3.0,6.4,3.2,-4.1,1.3,,,135.8,-0.6,-4.2,2.8,7.1,3.0,-3.5,1.1,,,2016-07,2016
2016-07-11,3541,西柏,其他電子類,觸發,進榜即觸發,79.95,99.0,3.0,0,79.95,5.4,3.0,1.8,3.2,-7.1,1.3,,,80.8,1.1,4.2,2.8,0.7,3.0,-8.1,1.1,,,2016-07,2016
2016-07-11,6138,茂達,半導體業,觸發,進榜即觸發,22.59,79.0,2.0,0,22.59,4.1,3.0,10.2,3.2,19.1,1.3,,,22.3,-1.4,5.6,2.8,11.7,3.0,20.8,1.1,,,2016-07,2016
2016-07-11,8016,矽創,半導體業,進榜,觸發,53.73,74.0,1.0,0,,-1.4,3.0,-1.0,3.2,-1.9,1.3,,,53.7,0.0,-1.4,2.8,-1.0,3.0,-1.9,1.1,,,2016-07,2016
2016-07-11,3541,西柏,其他電子類,進榜,觸發,79.95,99.0,3.0,0,,5.4,3.0,1.8,3.2,-7.1,1.3,,,80.8,1.1,4.2,2.8,0.7,3.0,-8.1,1.1,,,2016-07,2016
2016-07-11,1216,統一,食品工業,進榜,觸發,41.9,72.0,1.0,0,,0.4,3.0,-3.5,3.2,-15.4,1.3,,,41.5,-0.9,1.4,2.8,-2.6,3.0,-14.6,1.1,,,2016-07,2016
2016-07-11,1216,統一,食品工業,觸發,進榜即觸發,41.9,72.0,1.0,0,41.9,0.4,3.0,-3.5,3.2,-15.4,1.3,,,41.5,-0.9,1.4,2.8,-2.6,3.0,-14.6,1.1,,,2016-07,2016
2016-07-11,8016,矽創,半導體業,觸發,進榜即觸發,53.73,74.0,1.0,0,53.73,-1.4,3.0,-1.0,3.2,-1.9,1.3,,,53.7,0.0,-1.4,2.8,-1.0,3.0,-1.9,1.1,,,2016-07,2016
2016-07-11,8341,日友,其他,進榜,準備,99.86,77.0,3.0,0,,-8.0,3.0,-17.3,3.2,-24.9,1.3,,,100.9,1.0,-8.9,2.8,-18.1,3.0,-25.7,1.1,,,2016-07,2016
2016-07-12,8464,億豐,其他,進榜,準備,204.81,82.0,2.0,0,,21.1,2.4,40.2,2.8,,,,,208.3,1.7,19.1,2.1,37.9,2.5,,,,,2016-07,2016
2016-07-12,3042,晶技,電子工業,進榜,準備,25.62,77.0,1.0,0,,-3.7,2.4,0.0,2.8,,,,,25.9,1.1,-4.7,2.1,-1.0,2.5,,,,,2016-07,2016
2016-07-12,3380,明泰,通信網路業,進榜,準備,13.98,72.0,1.0,0,,11.9,2.4,0.2,2.8,,,,,14.2,1.7,10.0,2.1,-1.5,2.5,,,,,2016-07,2016
2016-07-12,8341,日友,其他,移出,掉出掃描母體,99.86,77.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,3522,御頂,觀光事業,移出,離高點太遠,54.21,100.0,,7,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,6196,帆宣,其他電子業,移出,掉出掃描母體,19.53,71.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,2412,中華電,通信網路業,移出,掉出掃描母體,79.42,73.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,2360,致茂,其他電子業,移出,掉出掃描母體,59.71,73.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,2330,台積電,半導體業,移出,掉出掃描母體,134.1,73.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-13,1565,精華,生技醫療業,進榜,準備,476.11,71.0,2.0,0,,-7.7,2.0,-5.2,1.0,,,,,474.9,-0.3,-7.5,1.9,-5.0,0.7,,,,,2016-07,2016
2016-07-13,2472,立隆電,電子工業,進榜,準備,23.72,72.0,2.0,0,,9.2,2.0,6.3,1.0,,,,,23.7,0.0,9.2,1.9,6.3,0.7,,,,,2016-07,2016
2016-07-13,8436,大江,生技醫療業,觸發,進榜即觸發,63.35,78.0,4.0,0,63.35,3.4,2.0,27.2,1.0,,,,,63.6,0.5,2.9,1.9,26.6,0.7,,,,,2016-07,2016
2016-07-13,8436,大江,生技醫療業,進榜,觸發,63.35,78.0,4.0,0,,3.4,2.0,27.2,1.0,,,,,63.6,0.5,2.9,1.9,26.6,0.7,,,,,2016-07,2016
2016-07-13,2723,美食-KY,觀光事業,進榜,準備,176.16,71.0,2.0,0,,21.7,2.0,7.5,1.0,,,,,177.1,0.5,21.1,1.9,7.0,0.7,,,,,2016-07,2016
2016-07-14,1216,統一,食品工業,移出,掉出掃描母體,43.25,73.0,,3,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-14,2723,美食-KY,觀光事業,移出,掉出掃描母體,176.16,71.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-14,3380,明泰,通信網路業,移出,掉出掃描母體,13.98,73.0,,2,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-14,6245,立端,通信網路業,移出,掉出掃描母體,24.08,72.0,,3,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-14,6196,帆宣,其他電子業,進榜,準備,19.6,70.0,3.0,0,,-1.6,1.0,-4.6,0.4,,,,,19.8,1.2,-2.7,0.7,-5.7,0.1,,,,,2016-07,2016
2016-07-14,3036,文曄,電子工業,進榜,準備,22.87,73.0,1.0,0,,4.2,1.0,8.7,0.4,,,,,23.2,1.4,2.8,0.7,7.2,0.1,,,,,2016-07,2016
2016-07-14,2355,敬鵬,電子工業,進榜,準備,48.47,78.0,1.0,0,,-0.0,1.0,-8.6,0.4,,,,,48.9,0.9,-0.9,0.7,-9.4,0.1,,,,,2016-07,2016
2016-07-14,3163,波若威,通信網路業,觸發,等待後觸發,36.05,96.0,2.0,7,34.0,0.7,1.0,-13.2,0.4,,,,,36.6,1.6,-0.9,0.7,-14.6,0.1,,,,,2016-07,2016
2016-07-15,3702,大聯大,電子工業,觸發,等待後觸發,23.15,77.0,1.0,4,22.66,1.7,0.7,-2.4,-0.0,,,,,23.1,-0.2,1.9,0.4,-2.2,-0.4,,,,,2016-07,2016
2016-07-15,1532,勤美,電機機械,移出,掉出掃描母體,21.55,81.0,,16,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-15,3036,文曄,電子工業,移出,掉出掃描母體,22.87,73.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-15,2439,美律,通信網路業,移出,掉出掃描母體,40.57,80.0,,10,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-15,4107,邦特,生技醫療業,移出,掉出掃描母體,111.89,75.0,,11,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-15,2472,立隆電,電子工業,觸發,等待後觸發,24.47,79.0,2.0,2,24.29,2.2,0.7,2.6,-0.0,,,,,24.4,-0.2,2.5,0.4,2.9,-0.4,,,,,2016-07,2016
2016-07-15,9938,百和,其他,進榜,準備,61.27,71.0,2.0,0,,1.2,0.7,16.7,-0.0,,,,,61.6,0.5,0.7,0.4,16.1,-0.4,,,,,2016-07,2016
2016-07-15,6160,欣技,電腦及週邊設備業,進榜,觸發,29.09,97.0,3.0,0,,-13.7,0.7,-23.1,-0.0,,,,,30.1,3.3,-16.5,0.4,-25.5,-0.4,,,,,2016-07,2016
2016-07-15,2723,美食-KY,觀光事業,進榜,準備,180.72,75.0,2.0,0,,13.9,0.7,2.0,-0.0,,,,,181.6,0.5,13.4,0.4,1.5,-0.4,,,,,2016-07,2016
2016-07-15,3617,碩天,其他電子業,進榜,準備,72.29,79.0,2.0,0,,3.3,0.7,-23.2,-0.0,,,,,71.1,-1.7,5.1,0.4,-21.9,-0.4,,,,,2016-07,2016
2016-07-15,6274,台燿,電子零組件業,觸發,進榜即觸發,26.54,92.0,6.0,0,26.54,-2.9,0.7,-16.3,-0.0,,,,,26.5,0.0,-2.9,0.4,-16.3,-0.4,,,,,2016-07,2016
2016-07-15,6274,台燿,電子零組件業,進榜,觸發,26.54,92.0,6.0,0,,-2.9,0.7,-16.3,-0.0,,,,,26.5,0.0,-2.9,0.4,-16.3,-0.4,,,,,2016-07,2016
2016-07-15,6160,欣技,電腦及週邊設備業,觸發,進榜即觸發,29.09,97.0,3.0,0,29.09,-13.7,0.7,-23.1,-0.0,,,,,30.1,3.3,-16.5,0.4,-25.5,-0.4,,,,,2016-07,2016
2016-07-15,2395,研華,電子工業,進榜,準備,148.85,71.0,1.0,0,,1.6,0.7,1.0,-0.0,,,,,147.4,-1.0,2.6,0.4,2.0,-0.4,,,,,2016-07,2016
2016-07-18,6138,茂達,半導體業,移出,掉出掃描母體,22.32,75.0,,7,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-18,2395,研華,電子工業,移出,掉出掃描母體,148.85,71.0,,3,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-18,1808,潤隆,建材營造,移出,掉出掃描母體,6.42,76.0,,17,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-18,2723,美食-KY,觀光事業,移出,掉出掃描母體,180.72,75.0,,3,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-18,6187,萬潤,其他電子類,觸發,等待後觸發,48.3,96.0,2.0,44,41.55,-8.9,0.3,-28.5,-1.5,,,,,48.1,-0.4,-8.5,0.1,-28.2,-1.7,,,,,2016-07,2016
2016-07-18,2376,技嘉,電子工業,進榜,準備,23.44,76.0,2.0,0,,8.9,0.3,3.8,-1.5,,,,,23.6,0.5,8.3,0.1,3.3,-1.7,,,,,2016-07,2016
2016-07-18,6411,晶焱,半導體業,進榜,準備,22.13,77.0,1.0,0,,20.7,0.3,27.1,-1.5,,,,,22.0,-0.6,21.5,0.1,27.9,-1.7,,,,,2016-07,2016
2016-07-18,6277,宏正,電子工業,移出,掉出掃描母體,43.47,74.0,,28,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,2330,台積電,半導體業,進榜,準備,133.71,70.0,1.0,0,,2.9,0.0,9.4,-1.4,,,,,133.3,-0.3,3.2,0.0,9.7,-1.5,,,,,2016-07,2016
2016-07-19,3617,碩天,其他電子業,移出,掉出掃描母體,71.39,72.0,,4,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,3042,晶技,電子工業,移出,掉出掃描母體,25.34,71.0,,7,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,2464,盟立,其他電子業,移出,離高點太遠,29.31,85.0,,14,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,1590,亞德客-KY,電機機械,移出,掉出掃描母體,186.96,86.0,,45,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,2376,技嘉,電子工業,移出,掉出掃描母體,23.44,76.0,,1,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,1565,精華,生技醫療業,移出,掉出掃描母體,497.9,74.0,,6,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,1262,綠悅-KY,其他,移出,掉出掃描母體,136.24,78.0,,8,,,,,,,,,,,,,,,,,,,,2016-07,2016
2016-07-19,8464,億豐,其他,觸發,等待後觸發,216.92,82.0,2.0,7,208.26,6.2,0.0,19.9,-1.4,,,,,217.3,0.2,6.0,0.0,19.7,-1.5,,,,,2016-07,2016
2016-07-19,5443,均豪,光電業,進榜,準備,11.24,71.0,3.0,0,,22.0,0.0,12.4,-1.4,,,,,11.2,-0.6,22.7,0.0,13.1,-1.5,,,,,2016-07,2016
2016-07-19,3023,信邦,電子零組件業,進榜,準備,51.92,79.0,2.0,0,,-5.5,0.0,-13.5,-1.4,,,,,51.9,0.0,-5.5,0.0,-13.5,-1.5,,,,,2016-07,2016
2016-07-19,2312,金寶,其他電子業,進榜,準備,9.56,72.0,1.0,0,,-0.4,0.0,-3.7,-1.4,,,,,9.5,-0.4,0.0,0.0,-3.3,-1.5,,,,,2016-07,2016
2016-07-19,1568,倉佑,汽車工業,進榜,準備,19.41,74.0,3.0,0,,21.7,0.0,37.6,-1.4,,,,,19.2,-0.9,22.9,0.0,38.9,-1.5,,,,,2016-07,2016
2016-07-19,2723,美食-KY,觀光事業,進榜,準備,188.31,78.0,2.0,0,,5.8,0.0,-7.2,-1.4,,,,,187.1,-0.6,6.5,0.0,-6.6,-1.5,,,,,2016-07,2016
